"DATE","STRATEGY_ID","ASSET_CLASS_ID","WGT","MODE_TAG","modified_at","modified_by"
2000-07-01,NDLTG,EM,0.16595762001743883,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDLTG,REIT,0.18558463192184033,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDLTG,COMM,0.0,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDLTG,ABSRET,0.0,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDLTG,MGDFUT,0.07466901969314466,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDLTG,AGG,0.08235459073473497,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDLTG,LTT,0.011923787672467157,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDLTG,TIPS,0.0,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDLTG,HY,0,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDLTG,INTLBOND,0.000000000001,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDLTG,FRN,0.0488142484205932,act_etf,2024-05-30 16:03:21.983,research1
2000-07-01,NDLTG,TBILL,0,act_etf,2024-05-30 16:03:21.983,research1
2000-08-01,NDCB,USLG,0.07783543395796198,act_etf,2024-05-30 16:03:35.833,research1
2000-08-01,NDCB,USSM,0.06539654114723042,act_etf,2024-05-30 16:03:35.833,research1
2000-08-01,NDCB,INTLLG,0.0,act_etf,2024-05-30 16:03:35.833,research1
2000-08-01,NDCB,INTLSM,0,act_etf,2024-05-30 16:03:35.833,research1
2000-08-01,NDCB,EM,0.0393377815835094,act_etf,2024-05-30 16:03:35.833,research1
2000-08-01,NDCB,REIT,0.12364738977461552,act_etf,2024-05-30 16:03:35.833,research1
